arch,name,features,unsafe,stability,file
x86_64,_mm256_mask_cmp_pd_mask,"avx512f,avx512vl",False,stable,avx512f.rs
x86_64,_mm_cmp_pd_mask,"avx512f,avx512vl",False,stable,avx512f.rs
x86_64,_mm_mask_cmp_pd_mask,"avx512f,avx512vl",False,stable,avx512f.rs
x86_64,_mm512_cmp_round_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_cmp_round_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_cmpord_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_cmpord_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_cmpunord_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_cmpunord_pd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_cmp_ss_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cmp_ss_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_cmp_round_ss_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cmp_round_ss_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_cmp_sd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cmp_sd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_cmp_round_sd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cmp_round_sd_mask,avx512f,False,stable,avx512f.rs
x86_64,_mm512_reduce_max_ps,"avx512f,avx512f,avx512vl",False,stable,avx512f.rs
x86_64,_mm512_mask_reduce_max_ps,avx512f,False,stable,avx512f.rs
x86_64,_mm512_reduce_max_pd,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_reduce_max_pd,avx512f,False,stable,avx512f.rs
x86_64,_mm512_reduce_min_ps,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_reduce_min_ps,avx512f,False,stable,avx512f.rs
x86_64,_mm512_reduce_min_pd,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_reduce_min_pd,avx512f,False,stable,avx512f.rs
x86_64,_mm512_mask_cvtepi32_storeu_epi16,"avx512f,avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm256_mask_cvtepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtsepi32_storeu_epi16,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtsepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtsepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtusepi32_storeu_epi16,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtusepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtusepi32_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtsepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtsepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtsepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtusepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtusepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtusepi32_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtsepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtsepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtsepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtusepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtusepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtusepi64_storeu_epi16,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtsepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtsepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtsepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtusepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtusepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtusepi64_storeu_epi8,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtsepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtsepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtsepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_cvtusepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_cvtusepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_cvtusepi64_storeu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_load_ss,"avx512f,avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_maskz_load_ss,avx512f,True,stable,avx512f.rs
x86_64,_mm_mask_load_sd,avx512f,True,stable,avx512f.rs
x86_64,_mm_maskz_load_sd,avx512f,True,stable,avx512f.rs
x86_64,_mm_mask_store_ss,"avx512f,avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_store_sd,avx512f,True,stable,avx512f.rs
x86_64,_mm512_mask_expandloadu_epi32,avx512f,True,stable,avx512f.rs
x86_64,_mm512_maskz_expandloadu_epi32,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_expandloadu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm256_maskz_expandloadu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_expandloadu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_maskz_expandloadu_epi32,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_expandloadu_epi64,avx512f,True,stable,avx512f.rs
x86_64,_mm512_maskz_expandloadu_epi64,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_expandloadu_epi64,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm256_maskz_expandloadu_epi64,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_expandloadu_epi64,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_maskz_expandloadu_epi64,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_expandloadu_ps,avx512f,True,stable,avx512f.rs
x86_64,_mm512_maskz_expandloadu_ps,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_expandloadu_ps,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm256_maskz_expandloadu_ps,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_expandloadu_ps,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_maskz_expandloadu_ps,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm512_mask_expandloadu_pd,avx512f,True,stable,avx512f.rs
x86_64,_mm512_maskz_expandloadu_pd,avx512f,True,stable,avx512f.rs
x86_64,_mm256_mask_expandloadu_pd,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm256_maskz_expandloadu_pd,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_expandloadu_pd,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_maskz_expandloadu_pd,"avx512f,avx512vl",True,stable,avx512f.rs
x86_64,_mm_mask_max_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_max_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_max_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_max_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_min_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_min_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_min_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_min_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sqrt_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sqrt_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sqrt_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sqrt_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_rsqrt14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_rsqrt14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_rsqrt14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_rsqrt14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_rsqrt14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_rsqrt14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_rcp14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_rcp14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_rcp14_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_rcp14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_rcp14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_rcp14_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_getexp_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getexp_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getexp_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_getexp_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getexp_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getexp_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_getmant_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getmant_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getmant_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_getmant_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getmant_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getmant_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_roundscale_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_roundscale_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_roundscale_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_roundscale_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_roundscale_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_roundscale_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_scalef_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_scalef_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_scalef_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_scalef_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_scalef_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_scalef_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_add_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_add_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_add_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_add_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_add_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_add_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_sub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_sub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mul_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_mul_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_mul_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mul_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_mul_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_mul_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_div_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_div_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_div_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_div_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_div_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_div_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_max_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_max_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_max_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_max_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_max_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_max_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_min_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_min_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_min_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_min_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_min_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_min_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_sqrt_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sqrt_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sqrt_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_sqrt_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_sqrt_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_sqrt_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_getexp_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getexp_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getexp_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_getexp_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getexp_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getexp_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_getmant_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getmant_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getmant_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_getmant_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_getmant_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_getmant_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_roundscale_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_roundscale_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_roundscale_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_roundscale_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_roundscale_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_roundscale_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_scalef_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_scalef_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_scalef_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_scalef_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_scalef_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_scalef_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fnmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fnmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fnmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fnmadd_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fnmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fnmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fnmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fnmadd_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fnmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fnmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fnmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fnmsub_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fnmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fnmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fnmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask3_fnmsub_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fixupimm_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fixupimm_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fixupimm_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fixupimm_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fixupimm_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fixupimm_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_fixupimm_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fixupimm_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fixupimm_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_fixupimm_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_fixupimm_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_fixupimm_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cvtss_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_cvtss_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cvtsd_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_cvtsd_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundss_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cvt_roundss_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_cvt_roundss_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundsd_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_mask_cvt_roundsd_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_maskz_cvt_roundsd_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundss_si32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundss_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundss_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtss_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtss_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundsd_si32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundsd_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundsd_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtsd_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtsd_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundi32_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundsi32_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvt_roundu32_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundss_si32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundss_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundss_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvttss_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvttss_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundsd_si32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundsd_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvtt_roundsd_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvttsd_i32,avx512f,False,stable,avx512f.rs
x86_64,_mm_cvttsd_u32,avx512f,False,stable,avx512f.rs
x86_64,_mm_comi_round_ss,avx512f,False,stable,avx512f.rs
x86_64,_mm_comi_round_sd,avx512f,False,stable,avx512f.rs
x86_64,_mm_insert_ps,sse4.1,False,stable,sse41.rs
x86_64,_mm_packus_epi32,sse4.1,False,stable,sse41.rs
x86_64,_mm_dp_pd,sse4.1,False,stable,sse41.rs
x86_64,_mm_dp_ps,sse4.1,False,stable,sse41.rs
x86_64,_mm_floor_sd,sse4.1,False,stable,sse41.rs
x86_64,_mm_floor_ss,sse4.1,False,stable,sse41.rs
x86_64,_mm_ceil_sd,sse4.1,False,stable,sse41.rs
x86_64,_mm_ceil_ss,sse4.1,False,stable,sse41.rs
x86_64,_mm_round_pd,sse4.1,False,stable,sse41.rs
x86_64,_mm_round_ps,sse4.1,False,stable,sse41.rs
x86_64,_mm_round_sd,sse4.1,False,stable,sse41.rs
x86_64,_mm_round_ss,sse4.1,False,stable,sse41.rs
x86_64,_mm_minpos_epu16,sse4.1,False,stable,sse41.rs
x86_64,_mm_mpsadbw_epu8,sse4.1,False,stable,sse41.rs
x86_64,_mm_testnzc_si128,sse4.1,False,stable,sse41.rs
x86_64,_mm_test_mix_ones_zeros,sse4.1,False,stable,sse41.rs
x86_64,_mm_stream_load_si128,sse4.1,True,stable,sse41.rs
x86_64,_mm512_conflict_epi32,"avx512cd,avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm512_mask_conflict_epi32,avx512cd,False,stable,avx512cd.rs
x86_64,_mm512_maskz_conflict_epi32,avx512cd,False,stable,avx512cd.rs
x86_64,_mm256_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm256_mask_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm256_maskz_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_mask_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_maskz_conflict_epi32,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm512_conflict_epi64,avx512cd,False,stable,avx512cd.rs
x86_64,_mm512_mask_conflict_epi64,avx512cd,False,stable,avx512cd.rs
x86_64,_mm512_maskz_conflict_epi64,avx512cd,False,stable,avx512cd.rs
x86_64,_mm256_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm256_mask_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm256_maskz_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_mask_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm_maskz_conflict_epi64,"avx512cd,avx512vl",False,stable,avx512cd.rs
x86_64,_mm512_mulhrs_epi16,"avx512bw,avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm512_mask_mulhrs_epi16,avx512bw,False,stable,avx512bw.rs
x86_64,_mm512_maskz_mulhrs_epi16,avx512bw,False,stable,avx512bw.rs
x86_64,_mm256_mask_mulhrs_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm256_maskz_mulhrs_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm_mask_mulhrs_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm_maskz_mulhrs_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm512_madd_epi16,"avx512bw,avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm512_mask_madd_epi16,avx512bw,False,stable,avx512bw.rs
x86_64,_mm512_maskz_madd_epi16,avx512bw,False,stable,avx512bw.rs
x86_64,_mm256_mask_madd_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
x86_64,_mm256_maskz_madd_epi16,"avx512bw,avx512vl",False,stable,avx512bw.rs
